default|BSC|BSC
default|Result_Time|Result_Time
default|Obj_Name|Obj_Name
default|LAC|LAC
default|CI|CI
default|TARGET_CI|TARGET_CI
1275071618|1278270447|TRX_CH_IN_INTFR1_AVR_NUM_HR
1275071618|1278270448|TRX_CH_IN_INTFR2_AVR_NUM_HR
1275071618|1278270449|TRX_CH_IN_INTFR3_AVR_NUM_HR
1275071618|1278270450|TRX_CH_IN_INTFR4_AVR_NUM_HR
1275071618|1278270451|TRX_CH_IN_INTFR5_AVR_NUM_HR
1275071619|1278271417|CELL_MS_PWR_INCREASE_CMD_TIMES
1275071619|1278271418|CELL_MS_PWR_DECREASE_CMD_TIMES
1275071619|1278271419|CELL_BTS_PWR_INCREASE_CMD_TIMES
1275071619|1278271420|CELL_BTS_PWR_DECREASE_CMD_TIMES
1275071619|1278271421|CELL_MS_PWR_LEV
1275071619|1278271422|CELL_BTS_PWR_LEV
1275071619|1278271423|CELL_MS_PWR_LEV_AVR
1275071619|1278271424|CELL_BTS_PWR_LEV_AVR
1275071619|1278271425|CELL_DL_SIG_STRENGTH
1275071619|1278271426|CELL_UL_SIG_STRENGTH
1275071619|1278271427|CELL_DL_SIG_STRENGTH_AVR
1275071619|1278271428|CELL_UL_SIG_STRENGTH_AVR
1275071619|1278271429|CELL_DL_SIG_QLTY
1275071619|1278271430|CELL_UL_SIG_QLTY
1275071619|1278271431|CELL_DL_SIG_QLTY_AVR
1275071619|1278271432|CELL_UL_SIG_QLTY_AVR
1275071619|1278271435|CELL_TIME_WHEN_MAX_DOWN_PWR_AVR
1275071619|1278271436|CELL_TIME_WHEN_MAX_UP_PWR_AVR
1275071619|1278271437|CELL_REALTIME_WHEN_MAX_DOWN_PWR
1275071619|1278271438|CELL_REALTIME_WHEN_MAX_UP_PWR
1275071619|1278271439|CELL_MS_BTS_DIST
1275071619|1278271440|CELL_MAX_MS_BTS_DIST
1275071619|1278271441|CELL_PWR_CTRL_MR_NUM
1275071619|1278271442|CELL_MS_BTS_DIST_AVR
1275071619|1278271443|CELL_BTS_POWER_MR_NUM
1275071619|1278271444|CELL_MS_POWER_MR_NUM
1275071619|1278271445|CELL_AMR_MS_PWR_LEV
1275071619|1278271446|CELL_AMR_BTS_PWR_LEV
1275071619|1278271447|CELL_MR_AMR_BTS_POWER_NUM
1275071619|1278271448|CELL_MR_AMR_MS_POWER_NUM
1275071619|1278271449|CELL_AMR_MS_PWR_LEV_AVE
1275071619|1278271450|CELL_AMR_BTS_PWR_LEV_AVE
1275071619|1278271451|CELL_NONAMR_MS_PWR_LEV
1275071619|1278271452|CELL_NONAMR_BTS_PWR_LEV
1275071619|1278271453|CELL_NONAMR_MS_PWR_LEV_AVE
1275071619|1278271454|CELL_NONAMR_BTS_PWR_LEV_AVE
1275071620|1278272417|CELL_NCELL_LEV
1275071620|1278272418|CELL_NCELL_MR_NUM
1275071620|1278272419|CELL_NCELL_LEV_AVR
1275071620|1278272420|CELL_SCELL_LEV
1275071620|1278272421|CELL_SCELL_NCELL_LEV_LESS_THRES1_MR_NUM
1275071620|1278272422|CELL_SCELL_NCELL_LEV_GT_THRES1_MR_NUM
1275071620|1278272423|CELL_SCELL_NCELL_LEV_GT_THRES2_MR_NUM
1275071620|1278272424|CELL_SCELL_NCELL_LEV_GT_THRES3_MR_NUM
1275071620|1278272425|CELL_SCELL_NCELL_LEV_GT_THRES4_MR_NUM
1275071620|1278272426|CELL_SCELL_NCELL_LEV_GT_THRES5_MR_NUM
1275071620|1278272427|CELL_SCELL_NCELL_LEV_GT_THRES6_MR_NUM
1275071620|1278272428|CELL_SCELL_NCELL_LEV_GT_THRES7_MR_NUM
1275071620|1278272429|CELL_SCELL_NCELL_DIFF_LEV_AVR
1275071620|1278272430|CELL_NCELL_SCELL_LEV_GT_RTHRES_MR_NUM
1275071620|1278272431|CELL_NCELL_LEV_GT_ABS_THRES_MR_NUM
1275071620|1278272445|CELL_NCELL_LEVEL_0
1275071620|1278272446|CELL_NCELL_LEVEL_1
1275071620|1278272447|CELL_NCELL_LEVEL_2
1275071620|1278272448|CELL_NCELL_LEVEL_3
1275071620|1278272449|CELL_NCELL_LEVEL_4
1275071620|1278272450|CELL_NCELL_LEVEL_5
1275071620|1278272451|CELL_NCELL_LEVEL_6
1275071620|1278272452|CELL_NCELL_LEVEL_7
1275071620|1278272453|CELL_SCELL_NCELL_LEV_LESS_THRES0_MR_NUM
1275071621|1278273417|TRX_FR_UP_LEV_0_RX_QLTY_0
1275071621|1278273418|TRX_FR_UP_LEV_0_RX_QLTY_1
1275071621|1278273419|TRX_FR_UP_LEV_0_RX_QLTY_2
1275071621|1278273420|TRX_FR_UP_LEV_0_RX_QLTY_3
1275071621|1278273421|TRX_FR_UP_LEV_0_RX_QLTY_4
1275071621|1278273422|TRX_FR_UP_LEV_0_RX_QLTY_5
1275071621|1278273423|TRX_FR_UP_LEV_0_RX_QLTY_6
1275071621|1278273424|TRX_FR_UP_LEV_0_RX_QLTY_7
1275071621|1278273425|TRX_FR_UP_LEV_1_RX_QLTY_0
1275071621|1278273426|TRX_FR_UP_LEV_1_RX_QLTY_1
1275071621|1278273427|TRX_FR_UP_LEV_1_RX_QLTY_2
1275071621|1278273428|TRX_FR_UP_LEV_1_RX_QLTY_3
1275071621|1278273429|TRX_FR_UP_LEV_1_RX_QLTY_4
1275071621|1278273430|TRX_FR_UP_LEV_1_RX_QLTY_5
1275071621|1278273431|TRX_FR_UP_LEV_1_RX_QLTY_6
1275071621|1278273432|TRX_FR_UP_LEV_1_RX_QLTY_7
1275071621|1278273433|TRX_FR_UP_LEV_2_RX_QLTY_0
1275071621|1278273434|TRX_FR_UP_LEV_2_RX_QLTY_1
1275071621|1278273435|TRX_FR_UP_LEV_2_RX_QLTY_2
1275071621|1278273436|TRX_FR_UP_LEV_2_RX_QLTY_3
1275071621|1278273437|TRX_FR_UP_LEV_2_RX_QLTY_4
1275071621|1278273438|TRX_FR_UP_LEV_2_RX_QLTY_5
1275071621|1278273439|TRX_FR_UP_LEV_2_RX_QLTY_6
1275071621|1278273440|TRX_FR_UP_LEV_2_RX_QLTY_7
1275071621|1278273441|TRX_FR_UP_LEV_3_RX_QLTY_0
1275071621|1278273442|TRX_FR_UP_LEV_3_RX_QLTY_1
1275071621|1278273443|TRX_FR_UP_LEV_3_RX_QLTY_2
1275071621|1278273444|TRX_FR_UP_LEV_3_RX_QLTY_3
1275071621|1278273445|TRX_FR_UP_LEV_3_RX_QLTY_4
1275071621|1278273446|TRX_FR_UP_LEV_3_RX_QLTY_5
1275071621|1278273447|TRX_FR_UP_LEV_3_RX_QLTY_6
1275071621|1278273448|TRX_FR_UP_LEV_3_RX_QLTY_7
1275071621|1278273449|TRX_FR_UP_LEV_4_RX_QLTY_0
1275071621|1278273450|TRX_FR_UP_LEV_4_RX_QLTY_1
1275071621|1278273451|TRX_FR_UP_LEV_4_RX_QLTY_2
1275071621|1278273452|TRX_FR_UP_LEV_4_RX_QLTY_3
1275071621|1278273453|TRX_FR_UP_LEV_4_RX_QLTY_4
1275071621|1278273454|TRX_FR_UP_LEV_4_RX_QLTY_5
1275071621|1278273455|TRX_FR_UP_LEV_4_RX_QLTY_6
1275071621|1278273456|TRX_FR_UP_LEV_4_RX_QLTY_7
1275071621|1278273457|TRX_FR_UP_LEV_5_RX_QLTY_0
1275071621|1278273458|TRX_FR_UP_LEV_5_RX_QLTY_1
1275071621|1278273459|TRX_FR_UP_LEV_5_RX_QLTY_2
1275071621|1278273460|TRX_FR_UP_LEV_5_RX_QLTY_3
1275071621|1278273461|TRX_FR_UP_LEV_5_RX_QLTY_4
1275071621|1278273462|TRX_FR_UP_LEV_5_RX_QLTY_5
1275071621|1278273463|TRX_FR_UP_LEV_5_RX_QLTY_6
1275071621|1278273464|TRX_FR_UP_LEV_5_RX_QLTY_7
1275071621|1278273465|TRX_FR_UP_LEV_6_RX_QLTY_0
1275071621|1278273466|TRX_FR_UP_LEV_6_RX_QLTY_1
1275071621|1278273467|TRX_FR_UP_LEV_6_RX_QLTY_2
1275071621|1278273468|TRX_FR_UP_LEV_6_RX_QLTY_3
1275071621|1278273469|TRX_FR_UP_LEV_6_RX_QLTY_4
1275071621|1278273470|TRX_FR_UP_LEV_6_RX_QLTY_5
1275071621|1278273471|TRX_FR_UP_LEV_6_RX_QLTY_6
1275071621|1278273472|TRX_FR_UP_LEV_6_RX_QLTY_7
1275071621|1278273473|TRX_FR_UP_LEV_7_RX_QLTY_0
1275071621|1278273474|TRX_FR_UP_LEV_7_RX_QLTY_1
1275071621|1278273475|TRX_FR_UP_LEV_7_RX_QLTY_2
1275071621|1278273476|TRX_FR_UP_LEV_7_RX_QLTY_3
1275071621|1278273477|TRX_FR_UP_LEV_7_RX_QLTY_4
1275071621|1278273478|TRX_FR_UP_LEV_7_RX_QLTY_5
1275071621|1278273479|TRX_FR_UP_LEV_7_RX_QLTY_6
1275071621|1278273480|TRX_FR_UP_LEV_7_RX_QLTY_7
1275071621|1278273481|TRX_FR_DOWN_LEV_0_RX_QLTY_0
1275071621|1278273482|TRX_FR_DOWN_LEV_0_RX_QLTY_1
1275071621|1278273483|TRX_FR_DOWN_LEV_0_RX_QLTY_2
1275071621|1278273484|TRX_FR_DOWN_LEV_0_RX_QLTY_3
1275071621|1278273485|TRX_FR_DOWN_LEV_0_RX_QLTY_4
1275071621|1278273486|TRX_FR_DOWN_LEV_0_RX_QLTY_5
1275071621|1278273487|TRX_FR_DOWN_LEV_0_RX_QLTY_6
1275071621|1278273488|TRX_FR_DOWN_LEV_0_RX_QLTY_7
1275071621|1278273489|TRX_FR_DOWN_LEV_1_RX_QLTY_0
1275071621|1278273490|TRX_FR_DOWN_LEV_1_RX_QLTY_1
1275071621|1278273491|TRX_FR_DOWN_LEV_1_RX_QLTY_2
1275071621|1278273492|TRX_FR_DOWN_LEV_1_RX_QLTY_3
1275071621|1278273493|TRX_FR_DOWN_LEV_1_RX_QLTY_4
1275071621|1278273494|TRX_FR_DOWN_LEV_1_RX_QLTY_5
1275071621|1278273495|TRX_FR_DOWN_LEV_1_RX_QLTY_6
1275071621|1278273496|TRX_FR_DOWN_LEV_1_RX_QLTY_7
1275071621|1278273497|TRX_FR_DOWN_LEV_2_RX_QLTY_0
1275071621|1278273498|TRX_FR_DOWN_LEV_2_RX_QLTY_1
1275071621|1278273499|TRX_FR_DOWN_LEV_2_RX_QLTY_2
1275071621|1278273500|TRX_FR_DOWN_LEV_2_RX_QLTY_3
1275071621|1278273501|TRX_FR_DOWN_LEV_2_RX_QLTY_4
1275071621|1278273502|TRX_FR_DOWN_LEV_2_RX_QLTY_5
1275071621|1278273503|TRX_FR_DOWN_LEV_2_RX_QLTY_6
1275071621|1278273504|TRX_FR_DOWN_LEV_2_RX_QLTY_7
1275071621|1278273505|TRX_FR_DOWN_LEV_3_RX_QLTY_0
1275071621|1278273506|TRX_FR_DOWN_LEV_3_RX_QLTY_1
1275071621|1278273507|TRX_FR_DOWN_LEV_3_RX_QLTY_2
1275071621|1278273508|TRX_FR_DOWN_LEV_3_RX_QLTY_3
1275071621|1278273509|TRX_FR_DOWN_LEV_3_RX_QLTY_4
1275071621|1278273510|TRX_FR_DOWN_LEV_3_RX_QLTY_5
1275071621|1278273511|TRX_FR_DOWN_LEV_3_RX_QLTY_6
1275071621|1278273512|TRX_FR_DOWN_LEV_3_RX_QLTY_7
1275071621|1278273513|TRX_FR_DOWN_LEV_4_RX_QLTY_0
1275071621|1278273514|TRX_FR_DOWN_LEV_4_RX_QLTY_1
1275071621|1278273515|TRX_FR_DOWN_LEV_4_RX_QLTY_2
1275071621|1278273516|TRX_FR_DOWN_LEV_4_RX_QLTY_3
1275071621|1278273517|TRX_FR_DOWN_LEV_4_RX_QLTY_4
1275071621|1278273518|TRX_FR_DOWN_LEV_4_RX_QLTY_5
1275071621|1278273519|TRX_FR_DOWN_LEV_4_RX_QLTY_6
1275071621|1278273520|TRX_FR_DOWN_LEV_4_RX_QLTY_7
1275071621|1278273521|TRX_FR_DOWN_LEV_5_RX_QLTY_0
1275071621|1278273522|TRX_FR_DOWN_LEV_5_RX_QLTY_1
1275071621|1278273523|TRX_FR_DOWN_LEV_5_RX_QLTY_2
1275071621|1278273524|TRX_FR_DOWN_LEV_5_RX_QLTY_3
1275071621|1278273525|TRX_FR_DOWN_LEV_5_RX_QLTY_4
1275071621|1278273526|TRX_FR_DOWN_LEV_5_RX_QLTY_5
1275071621|1278273527|TRX_FR_DOWN_LEV_5_RX_QLTY_6
1275071621|1278273528|TRX_FR_DOWN_LEV_5_RX_QLTY_7
1275071621|1278273529|TRX_FR_DOWN_LEV_6_RX_QLTY_0
1275071621|1278273530|TRX_FR_DOWN_LEV_6_RX_QLTY_1
1275071621|1278273531|TRX_FR_DOWN_LEV_6_RX_QLTY_2
1275071621|1278273532|TRX_FR_DOWN_LEV_6_RX_QLTY_3
1275071621|1278273533|TRX_FR_DOWN_LEV_6_RX_QLTY_4
1275071621|1278273534|TRX_FR_DOWN_LEV_6_RX_QLTY_5
1275071621|1278273535|TRX_FR_DOWN_LEV_6_RX_QLTY_6
1275071621|1278273536|TRX_FR_DOWN_LEV_6_RX_QLTY_7
1275071621|1278273537|TRX_FR_DOWN_LEV_7_RX_QLTY_0
1275071621|1278273538|TRX_FR_DOWN_LEV_7_RX_QLTY_1
1275071621|1278273539|TRX_FR_DOWN_LEV_7_RX_QLTY_2
1275071621|1278273540|TRX_FR_DOWN_LEV_7_RX_QLTY_3
1275071621|1278273541|TRX_FR_DOWN_LEV_7_RX_QLTY_4
1275071621|1278273542|TRX_FR_DOWN_LEV_7_RX_QLTY_5
1275071621|1278273543|TRX_FR_DOWN_LEV_7_RX_QLTY_6
1275071621|1278273544|TRX_FR_DOWN_LEV_7_RX_QLTY_7
1275071622|1278274417|TRX_HR_UP_LEV_0_RX_QLTY_0
1275071622|1278274418|TRX_HR_UP_LEV_0_RX_QLTY_1
1275071622|1278274419|TRX_HR_UP_LEV_0_RX_QLTY_2
1275071622|1278274420|TRX_HR_UP_LEV_0_RX_QLTY_3
1275071622|1278274421|TRX_HR_UP_LEV_0_RX_QLTY_4
1275071622|1278274422|TRX_HR_UP_LEV_0_RX_QLTY_5
1275071622|1278274423|TRX_HR_UP_LEV_0_RX_QLTY_6
1275071622|1278274424|TRX_HR_UP_LEV_0_RX_QLTY_7
1275071622|1278274425|TRX_HR_UP_LEV_1_RX_QLTY_0
1275071622|1278274426|TRX_HR_UP_LEV_1_RX_QLTY_1
1275071622|1278274427|TRX_HR_UP_LEV_1_RX_QLTY_2
1275071622|1278274428|TRX_HR_UP_LEV_1_RX_QLTY_3
1275071622|1278274429|TRX_HR_UP_LEV_1_RX_QLTY_4
1275071622|1278274430|TRX_HR_UP_LEV_1_RX_QLTY_5
1275071622|1278274431|TRX_HR_UP_LEV_1_RX_QLTY_6
1275071622|1278274432|TRX_HR_UP_LEV_1_RX_QLTY_7
1275071622|1278274433|TRX_HR_UP_LEV_2_RX_QLTY_0
1275071622|1278274434|TRX_HR_UP_LEV_2_RX_QLTY_1
1275071622|1278274435|TRX_HR_UP_LEV_2_RX_QLTY_2
1275071622|1278274436|TRX_HR_UP_LEV_2_RX_QLTY_3
1275071622|1278274437|TRX_HR_UP_LEV_2_RX_QLTY_4
1275071622|1278274438|TRX_HR_UP_LEV_2_RX_QLTY_5
1275071622|1278274439|TRX_HR_UP_LEV_2_RX_QLTY_6
1275071622|1278274440|TRX_HR_UP_LEV_2_RX_QLTY_7
1275071622|1278274441|TRX_HR_UP_LEV_3_RX_QLTY_0
1275071622|1278274442|TRX_HR_UP_LEV_3_RX_QLTY_1
1275071622|1278274443|TRX_HR_UP_LEV_3_RX_QLTY_2
1275071622|1278274444|TRX_HR_UP_LEV_3_RX_QLTY_3
1275071622|1278274445|TRX_HR_UP_LEV_3_RX_QLTY_4
1275071622|1278274446|TRX_HR_UP_LEV_3_RX_QLTY_5
1275071622|1278274447|TRX_HR_UP_LEV_3_RX_QLTY_6
1275071622|1278274448|TRX_HR_UP_LEV_3_RX_QLTY_7
1275071622|1278274449|TRX_HR_UP_LEV_4_RX_QLTY_0
1275071622|1278274450|TRX_HR_UP_LEV_4_RX_QLTY_1
1275071622|1278274451|TRX_HR_UP_LEV_4_RX_QLTY_2
1275071622|1278274452|TRX_HR_UP_LEV_4_RX_QLTY_3
1275071622|1278274453|TRX_HR_UP_LEV_4_RX_QLTY_4
1275071622|1278274454|TRX_HR_UP_LEV_4_RX_QLTY_5
1275071622|1278274455|TRX_HR_UP_LEV_4_RX_QLTY_6
1275071622|1278274456|TRX_HR_UP_LEV_4_RX_QLTY_7
1275071622|1278274457|TRX_HR_UP_LEV_5_RX_QLTY_0
1275071622|1278274458|TRX_HR_UP_LEV_5_RX_QLTY_1
1275071622|1278274459|TRX_HR_UP_LEV_5_RX_QLTY_2
1275071622|1278274460|TRX_HR_UP_LEV_5_RX_QLTY_3
1275071622|1278274461|TRX_HR_UP_LEV_5_RX_QLTY_4
1275071622|1278274462|TRX_HR_UP_LEV_5_RX_QLTY_5
1275071622|1278274463|TRX_HR_UP_LEV_5_RX_QLTY_6
1275071622|1278274464|TRX_HR_UP_LEV_5_RX_QLTY_7
1275071622|1278274465|TRX_HR_UP_LEV_6_RX_QLTY_0
1275071622|1278274466|TRX_HR_UP_LEV_6_RX_QLTY_1
1275071622|1278274467|TRX_HR_UP_LEV_6_RX_QLTY_2
1275071622|1278274468|TRX_HR_UP_LEV_6_RX_QLTY_3
1275071622|1278274469|TRX_HR_UP_LEV_6_RX_QLTY_4
1275071622|1278274470|TRX_HR_UP_LEV_6_RX_QLTY_5
1275071622|1278274471|TRX_HR_UP_LEV_6_RX_QLTY_6
1275071622|1278274472|TRX_HR_UP_LEV_6_RX_QLTY_7
1275071622|1278274473|TRX_HR_UP_LEV_7_RX_QLTY_0
1275071622|1278274474|TRX_HR_UP_LEV_7_RX_QLTY_1
1275071622|1278274475|TRX_HR_UP_LEV_7_RX_QLTY_2
1275071622|1278274476|TRX_HR_UP_LEV_7_RX_QLTY_3
1275071622|1278274477|TRX_HR_UP_LEV_7_RX_QLTY_4
1275071622|1278274478|TRX_HR_UP_LEV_7_RX_QLTY_5
1275071622|1278274479|TRX_HR_UP_LEV_7_RX_QLTY_6
1275071622|1278274480|TRX_HR_UP_LEV_7_RX_QLTY_7
1275071622|1278274481|TRX_HR_DOWN_LEV_0_RX_QLTY_0
1275071622|1278274482|TRX_HR_DOWN_LEV_0_RX_QLTY_1
1275071622|1278274483|TRX_HR_DOWN_LEV_0_RX_QLTY_2
1275071622|1278274484|TRX_HR_DOWN_LEV_0_RX_QLTY_3
1275071622|1278274485|TRX_HR_DOWN_LEV_0_RX_QLTY_4
1275071622|1278274486|TRX_HR_DOWN_LEV_0_RX_QLTY_5
1275071622|1278274487|TRX_HR_DOWN_LEV_0_RX_QLTY_6
1275071622|1278274488|TRX_HR_DOWN_LEV_0_RX_QLTY_7
1275071622|1278274489|TRX_HR_DOWN_LEV_1_RX_QLTY_0
1275071622|1278274490|TRX_HR_DOWN_LEV_1_RX_QLTY_1
1275071622|1278274491|TRX_HR_DOWN_LEV_1_RX_QLTY_2
1275071622|1278274492|TRX_HR_DOWN_LEV_1_RX_QLTY_3
1275071622|1278274493|TRX_HR_DOWN_LEV_1_RX_QLTY_4
1275071622|1278274494|TRX_HR_DOWN_LEV_1_RX_QLTY_5
1275071622|1278274495|TRX_HR_DOWN_LEV_1_RX_QLTY_6
1275071622|1278274496|TRX_HR_DOWN_LEV_1_RX_QLTY_7
1275071622|1278274497|TRX_HR_DOWN_LEV_2_RX_QLTY_0
1275071622|1278274498|TRX_HR_DOWN_LEV_2_RX_QLTY_1
1275071622|1278274499|TRX_HR_DOWN_LEV_2_RX_QLTY_2
1275071622|1278274500|TRX_HR_DOWN_LEV_2_RX_QLTY_3
1275071622|1278274501|TRX_HR_DOWN_LEV_2_RX_QLTY_4
1275071622|1278274502|TRX_HR_DOWN_LEV_2_RX_QLTY_5
1275071622|1278274503|TRX_HR_DOWN_LEV_2_RX_QLTY_6
1275071622|1278274504|TRX_HR_DOWN_LEV_2_RX_QLTY_7
1275071622|1278274505|TRX_HR_DOWN_LEV_3_RX_QLTY_0
1275071622|1278274506|TRX_HR_DOWN_LEV_3_RX_QLTY_1
1275071622|1278274507|TRX_HR_DOWN_LEV_3_RX_QLTY_2
1275071622|1278274508|TRX_HR_DOWN_LEV_3_RX_QLTY_3
1275071622|1278274509|TRX_HR_DOWN_LEV_3_RX_QLTY_4
1275071622|1278274510|TRX_HR_DOWN_LEV_3_RX_QLTY_5
1275071622|1278274511|TRX_HR_DOWN_LEV_3_RX_QLTY_6
1275071622|1278274512|TRX_HR_DOWN_LEV_3_RX_QLTY_7
1275071622|1278274513|TRX_HR_DOWN_LEV_4_RX_QLTY_0
1275071622|1278274514|TRX_HR_DOWN_LEV_4_RX_QLTY_1
1275071622|1278274515|TRX_HR_DOWN_LEV_4_RX_QLTY_2
1275071622|1278274516|TRX_HR_DOWN_LEV_4_RX_QLTY_3
1275071622|1278274517|TRX_HR_DOWN_LEV_4_RX_QLTY_4
1275071622|1278274518|TRX_HR_DOWN_LEV_4_RX_QLTY_5
1275071622|1278274519|TRX_HR_DOWN_LEV_4_RX_QLTY_6
1275071622|1278274520|TRX_HR_DOWN_LEV_4_RX_QLTY_7
1275071622|1278274521|TRX_HR_DOWN_LEV_5_RX_QLTY_0
1275071622|1278274522|TRX_HR_DOWN_LEV_5_RX_QLTY_1
1275071622|1278274523|TRX_HR_DOWN_LEV_5_RX_QLTY_2
1275071622|1278274524|TRX_HR_DOWN_LEV_5_RX_QLTY_3
1275071622|1278274525|TRX_HR_DOWN_LEV_5_RX_QLTY_4
1275071622|1278274526|TRX_HR_DOWN_LEV_5_RX_QLTY_5
1275071622|1278274527|TRX_HR_DOWN_LEV_5_RX_QLTY_6
1275071622|1278274528|TRX_HR_DOWN_LEV_5_RX_QLTY_7
1275071622|1278274529|TRX_HR_DOWN_LEV_6_RX_QLTY_0
1275071622|1278274530|TRX_HR_DOWN_LEV_6_RX_QLTY_1
1275071622|1278274531|TRX_HR_DOWN_LEV_6_RX_QLTY_2
1275071622|1278274532|TRX_HR_DOWN_LEV_6_RX_QLTY_3
1275071622|1278274533|TRX_HR_DOWN_LEV_6_RX_QLTY_4
1275071622|1278274534|TRX_HR_DOWN_LEV_6_RX_QLTY_5
1275071622|1278274535|TRX_HR_DOWN_LEV_6_RX_QLTY_6
1275071622|1278274536|TRX_HR_DOWN_LEV_6_RX_QLTY_7
1275071622|1278274537|TRX_HR_DOWN_LEV_7_RX_QLTY_0
1275071622|1278274538|TRX_HR_DOWN_LEV_7_RX_QLTY_1
1275071622|1278274539|TRX_HR_DOWN_LEV_7_RX_QLTY_2
1275071622|1278274540|TRX_HR_DOWN_LEV_7_RX_QLTY_3
1275071622|1278274541|TRX_HR_DOWN_LEV_7_RX_QLTY_4
1275071622|1278274542|TRX_HR_DOWN_LEV_7_RX_QLTY_5
1275071622|1278274543|TRX_HR_DOWN_LEV_7_RX_QLTY_6
1275071622|1278274544|TRX_HR_DOWN_LEV_7_RX_QLTY_7
1275071623|1278275417|TRX_FR_UP_RX_QLTY_0_AVR
1275071623|1278275418|TRX_FR_UP_RX_QLTY_1_AVR
1275071623|1278275419|TRX_FR_UP_RX_QLTY_2_AVR
1275071623|1278275420|TRX_FR_UP_RX_QLTY_3_AVR
1275071623|1278275421|TRX_FR_UP_RX_QLTY_4_AVR
1275071623|1278275422|TRX_FR_UP_RX_QLTY_5_AVR
1275071623|1278275423|TRX_FR_UP_RX_QLTY_6_AVR
1275071623|1278275424|TRX_FR_UP_RX_QLTY_7_AVR
1275071623|1278275425|TRX_FR_DOWN_RX_QLTY_0_AVR
1275071623|1278275426|TRX_FR_DOWN_RX_QLTY_1_AVR
1275071623|1278275427|TRX_FR_DOWN_RX_QLTY_2_AVR
1275071623|1278275428|TRX_FR_DOWN_RX_QLTY_3_AVR
1275071623|1278275429|TRX_FR_DOWN_RX_QLTY_4_AVR
1275071623|1278275430|TRX_FR_DOWN_RX_QLTY_5_AVR
1275071623|1278275431|TRX_FR_DOWN_RX_QLTY_6_AVR
1275071623|1278275432|TRX_FR_DOWN_RX_QLTY_7_AVR
1275071623|1278275433|TRX_HR_UP_RX_QLTY_0_AVR
1275071623|1278275434|TRX_HR_UP_RX_QLTY_1_AVR
1275071623|1278275435|TRX_HR_UP_RX_QLTY_2_AVR
1275071623|1278275436|TRX_HR_UP_RX_QLTY_3_AVR
1275071623|1278275437|TRX_HR_UP_RX_QLTY_4_AVR
1275071623|1278275438|TRX_HR_UP_RX_QLTY_5_AVR
1275071623|1278275439|TRX_HR_UP_RX_QLTY_6_AVR
1275071623|1278275440|TRX_HR_UP_RX_QLTY_7_AVR
1275071623|1278275441|TRX_HR_DOWN_RX_QLTY_0_AVR
1275071623|1278275442|TRX_HR_DOWN_RX_QLTY_1_AVR
1275071623|1278275443|TRX_HR_DOWN_RX_QLTY_2_AVR
1275071623|1278275444|TRX_HR_DOWN_RX_QLTY_3_AVR
1275071623|1278275445|TRX_HR_DOWN_RX_QLTY_4_AVR
1275071623|1278275446|TRX_HR_DOWN_RX_QLTY_5_AVR
1275071623|1278275447|TRX_HR_DOWN_RX_QLTY_6_AVR
1275071623|1278275448|TRX_HR_DOWN_RX_QLTY_7_AVR
1275071624|1278276417|TRX_BALANCE_LEV_1
1275071624|1278276418|TRX_BALANCE_LEV_2
1275071624|1278276419|TRX_BALANCE_LEV_3
1275071624|1278276420|TRX_BALANCE_LEV_4
1275071624|1278276421|TRX_BALANCE_LEV_5
1275071624|1278276422|TRX_BALANCE_LEV_6
1275071624|1278276423|TRX_BALANCE_LEV_7
1275071624|1278276424|TRX_BALANCE_LEV_8
1275071624|1278276425|TRX_BALANCE_LEV_9
1275071624|1278276426|TRX_BALANCE_LEV_10
1275071624|1278276427|TRX_BALANCE_LEV_11
1275071625|1278277417|TRX_MR_NUM_BY_TA_0
1275071625|1278277418|TRX_MR_NUM_BY_TA_1
1275071625|1278277419|TRX_MR_NUM_BY_TA_2
1275071625|1278277420|TRX_MR_NUM_BY_TA_3
1275071625|1278277421|TRX_MR_NUM_BY_TA_4
1275071625|1278277422|TRX_MR_NUM_BY_TA_5
1275071625|1278277423|TRX_MR_NUM_BY_TA_6
1275071625|1278277424|TRX_MR_NUM_BY_TA_7
1275071625|1278277425|TRX_MR_NUM_BY_TA_8
1275071625|1278277426|TRX_MR_NUM_BY_TA_9
1275071625|1278277427|TRX_MR_NUM_BY_TA_10
1275071625|1278277428|TRX_MR_NUM_BY_TA_11
1275071625|1278277429|TRX_MR_NUM_BY_TA_12
1275071625|1278277430|TRX_MR_NUM_BY_TA_13
1275071625|1278277431|TRX_MR_NUM_BY_TA_14
1275071625|1278277432|TRX_MR_NUM_BY_TA_15
1275071625|1278277433|TRX_MR_NUM_BY_TA_16
1275071625|1278277434|TRX_MR_NUM_BY_TA_17
1275071625|1278277435|TRX_MR_NUM_BY_TA_18
1275071625|1278277436|TRX_MR_NUM_BY_TA_19
1275071625|1278277437|TRX_MR_NUM_BY_TA_20
1275071625|1278277438|TRX_MR_NUM_BY_TA_21
1275071625|1278277439|TRX_MR_NUM_BY_TA_22
1275071625|1278277440|TRX_MR_NUM_BY_TA_23
1275071625|1278277441|TRX_MR_NUM_BY_TA_24
1275071625|1278277442|TRX_MR_NUM_BY_TA_25
1275071625|1278277443|TRX_MR_NUM_BY_TA_26
1275071625|1278277444|TRX_MR_NUM_BY_TA_27
1275071625|1278277445|TRX_MR_NUM_BY_TA_28
1275071625|1278277446|TRX_MR_NUM_BY_TA_29
